Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SEISMIC,n_postings=2000 summary_energy=0.4 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=1 heap_factor=1.0,64,0.5186848203939745,0.9261297798377752,93.8166144710267,0.2757541330065578,0.0,0.019644389976747334,0.023823;0.019465;0.024261;0.018737;0.019644,5.690727107980108,175724.4691276269,,5.75531005859375,4430943623,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.4 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=1 heap_factor=1.0,64,0.5292584009269988,0.9377172653534183,130.66686765500344,0.2706901199417189,0.0,0.02085313410498202,0.025629;0.020114;0.025785;0.020570;0.020853,6.040884734931059,165538.66592049986,,7.527915954589844,5694548414,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.4 centroid_fraction=0.1 max_fraction=6.0 doc_cut=15 query_cut=1 heap_factor=1.0,64,0.5690614136732329,0.9284472769409038,89.89619328000117,0.2711594889406115,0.0,0.0217659929767251,0.025900;0.021398;0.026422;0.021766;0.021473,6.3053282087847915,158596.0265489062,,5.472240447998047,4177401288,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=1 heap_factor=1.0,64,0.6454808806488992,0.9493047508690614,130.41450831096154,0.26723433705046773,0.0,0.022468742914497852,0.026897;0.022469;0.025070;0.021450;0.021365,6.508905826911313,153635.6534558332,,8.739238739013672,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.4 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=2 heap_factor=1.0,64,0.6524044032444959,0.9768250289687138,93.8166144710267,0.2757541330065578,0.0,0.024001089041121304,0.024001;0.027291;0.023064;0.022537;0.027662,6.952806790591339,143826.8069455371,,5.768390655517578,4430943623,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.4 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=3 heap_factor=1.0,64,0.7128621089223639,0.9921784472769409,93.8166144710267,0.2757541330065578,0.0,0.024945911951363087,0.029324;0.024406;0.024946;0.030595;0.024747,7.2265098352732,138379.38684023044,,5.777545928955078,4430943623,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.4 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=3 heap_factor=1.0,64,0.7267670915411356,0.9950753186558516,130.66686765500344,0.2706901199417189,0.0,0.026669593062251806,0.032732;0.026176;0.026473;0.031408;0.026670,7.725838082923467,129435.79573720484,,7.562110900878906,5694548414,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=2 heap_factor=1.0,64,0.7950463499420626,0.9875434530706837,130.41450831096154,0.26723433705046773,0.0,0.027866897988133132,0.027867;0.030142;0.026957;0.026199;0.031655,8.072681920084918,123874.56980213597,,8.757625579833984,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.4 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=3 heap_factor=0.9,64,0.8067497103128621,0.9968134414831982,93.8166144710267,0.2757541330065578,0.0,0.030076057999394834,0.030285;0.030076;0.035643;0.029456;0.029647,8.71264716089074,114775.67971405888,,5.777545928955078,4430943623,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=3 heap_factor=1.0,64,0.8415121668597915,0.9979721900347625,94.42713064991403,0.26890224404633045,0.0,0.03043209295719862,0.035292;0.030139;0.030030;0.034366;0.030432,8.81578590880609,113432.88169023024,,6.566886901855469,5155114697,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=3 heap_factor=1.0,64,0.8571842410196987,0.9982618771726536,130.41450831096154,0.26723433705046773,0.0,0.03106343501713127,0.035237;0.030109;0.029869;0.035019;0.031063,8.998677583178235,111127.43964394942,,8.770709991455078,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.4 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=0.9,64,0.8575028968713789,0.9991309385863267,93.8166144710267,0.2757541330065578,0.0,0.03459377191029489,0.039710;0.034594;0.033784;0.038886;0.033410,10.021370773550084,99786.74800051816,,5.779979705810547,4430943623,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=2 heap_factor=1.0,64,0.8683661645422943,0.9855156431054461,95.13564031408168,0.26897231803741306,0.0,0.035378072992898524,0.035378;0.039781;0.035119;0.034051;0.040284,10.248572709414404,97574.56265899286,,7.437976837158203,5998014049,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=1.0,64,0.8909617612977984,0.9997103128621089,94.42713064991403,0.26890224404633045,0.0,0.03594608895946294,0.035266;0.035669;0.040935;0.035946;0.040741,10.413119629044884,96032.70063379867,,6.587871551513672,5155114697,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=1.0,64,0.9074159907300116,1.0,130.41450831096154,0.26723433705046773,0.0,0.03664253395982087,0.036643;0.035795;0.041350;0.036340;0.041137,10.614870787897122,94207.45857219302,,8.807327270507812,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=3 heap_factor=0.9,64,0.9271726535341831,0.9991309385863267,130.41450831096154,0.26723433705046773,0.0,0.038597784005105495,0.040667;0.038566;0.043513;0.038598;0.037957,11.181281577377026,89435.18621544151,,8.776512145996094,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=3 heap_factor=1.0,64,0.9406720741599073,0.9991309385863267,131.26170314394403,0.2660045960219577,0.0,0.04212907608598471,0.043698;0.040465;0.040567;0.046129;0.042129,12.204251473344353,81938.65901437118,,10.186298370361328,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=4 heap_factor=0.9,64,0.9484646581691772,1.0,130.41450831096154,0.26723433705046773,0.0,0.043319734977558255,0.043320;0.047408;0.041990;0.041931;0.046010,12.549170039848859,79686.54475352411,,8.786468505859375,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=0.9,64,0.9491019698725377,1.0,94.42713064991403,0.26890224404633045,0.0,0.04490971297491342,0.048051;0.043264;0.044910;0.050028;0.044767,13.009766215212462,76865.33204806471,,6.587871551513672,5155114697,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=0.9,64,0.9601390498261877,1.0,130.41450831096154,0.26723433705046773,0.0,0.046930687967687845,0.051189;0.046931;0.046297;0.050386;0.046066,13.595216676618728,73555.28225745869,,8.797061920166016,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=1.0,64,0.9622537659327925,1.0,95.13564031408168,0.26897231803741306,0.0,0.046966676018200815,0.046103;0.046932;0.052526;0.046967;0.051370,13.605641951970108,73498.92078081616,,7.470478057861328,5998014049,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=6 heap_factor=0.9,64,0.9666859791425261,1.0,130.41450831096154,0.26723433705046773,0.0,0.05103782401420176,0.050151;0.055051;0.050722;0.054753;0.051038,14.785001162862619,67636.1123671622,,8.81866455078125,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=1.0,64,0.9707415990730012,1.0,131.26170314394403,0.2660045960219577,0.0,0.051397879025898874,0.049766;0.051398;0.054267;0.049033;0.053432,14.889304468684495,67162.30446514285,,10.207691192626953,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.5 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=7 heap_factor=0.9,64,0.9716106604866744,1.0,130.41450831096154,0.26723433705046773,0.0,0.05442780698649585,0.058109;0.054007;0.058308;0.053977;0.054428,15.767035627605981,63423.46295261317,,8.824100494384766,6781268017,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=3 heap_factor=0.9,64,0.9743626882966396,0.9991309385863267,131.26170314394403,0.2660045960219577,0.0,0.05584356701001525,0.057409;0.055428;0.061168;0.053376;0.055844,16.177163096759923,61815.535518726836,,10.195564270019531,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=4 heap_factor=0.9,64,0.9796060254924681,1.0,95.13564031408168,0.26897231803741306,0.0,0.05775704502593726,0.057038;0.061501;0.057757;0.056987;0.062319,16.73147306660987,59767.600618241326,,7.458896636962891,5998014049,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=4 heap_factor=0.9,64,0.9859212050984937,1.0,131.26170314394403,0.2660045960219577,0.0,0.06185649102553725,0.061843;0.065647;0.061856;0.060377;0.065814,17.919029845173018,55806.592691700745,,10.199092864990234,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=6 heap_factor=0.9,64,0.9883256083429895,1.0,95.13564031408168,0.26897231803741306,0.0,0.06427582702599466,0.064276;0.068691;0.063581;0.068960;0.063653,18.61988036674237,53706.03786403137,,7.471828460693359,5998014049,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=7 heap_factor=0.9,64,0.9900926998841252,1.0,95.13564031408168,0.26897231803741306,0.0,0.068605663953349,0.074182;0.067947;0.073426;0.068606;0.067708,19.874178433762744,50316.54532703477,,7.471828460693359,5998014049,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=0.9,64,0.9906141367323291,1.0,131.26170314394403,0.2660045960219577,0.0,0.06915177905466408,0.074478;0.069152;0.068868;0.073093;0.068194,20.032380954421807,49919.178467862905,,10.205665588378906,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=8 heap_factor=0.9,64,0.9916859791425261,1.0,95.13564031408168,0.26897231803741306,0.0,0.07225934893358499,0.072259;0.077077;0.070358;0.071197;0.077081,20.932603978442927,47772.365111852894,,7.477455139160156,5998014049,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=6 heap_factor=0.9,64,0.9927867902665122,1.0,131.26170314394403,0.2660045960219577,0.0,0.07630238099955022,0.076199;0.080881;0.075529;0.081265;0.076302,22.10381836603425,45241.05217660702,,10.213119506835938,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=10 heap_factor=0.9,64,0.9928157589803013,1.0,95.13564031408168,0.26897231803741306,0.0,0.0776776319835335,0.082090;0.077224;0.077678;0.081960;0.077483,22.50221088746625,44440.07768841064,,7.477455139160156,5998014049,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=7 heap_factor=0.9,64,0.9942062572421785,1.0,131.26170314394403,0.2660045960219577,0.0,0.08285566000267863,0.087361;0.082856;0.088749;0.081392;0.082604,24.00221900425221,41662.814584886546,,10.221458435058594,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=8 heap_factor=0.9,64,0.9948146002317497,1.0,131.26170314394403,0.2660045960219577,0.0,0.08984461601357907,0.088346;0.091765;0.087739;0.089845;0.092690,26.0268296678966,38421.89051682592,,10.222820281982422,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=5 heap_factor=0.9,64,0.9953070683661646,1.0,235.02006516500842,0.26716346107423306,0.0,0.09168134699575603,0.096103;0.091681;0.091518;0.095759;0.090818,26.558907009199313,37652.151862033556,,17.658851623535156,13823980058,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=10 heap_factor=0.9,64,0.9955677867902665,1.0,131.26170314394403,0.2660045960219577,0.0,0.0989556199638173,0.103198;0.098926;0.098956;0.103795;0.097911,28.666170325555417,34884.3249252767,,10.226787567138672,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=6 heap_factor=0.9,64,0.9964947856315179,1.0,235.02006516500842,0.26716346107423306,0.0,0.10514088196214288,0.105141;0.107836;0.104602;0.109525;0.104457,30.457961170956803,32832.13851337988,,17.678829193115234,13823980058,3452,10,True,nid004903,57783768
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=7 heap_factor=0.9,64,0.997305909617613,1.0,235.02006516500842,0.26716346107423306,0.0,0.11626768996939063,0.119251;0.115076;0.119318;0.115286;0.116268,33.68125433643993,29690.10565969613,,17.688980102539062,13823980058,3452,10,True,nid004903,57783768
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=8 heap_factor=0.9,64,0.9977114716106605,1.0,235.02006516500842,0.26716346107423306,0.0,0.12808343605138361,0.125800;0.131993;0.128083;0.124788;0.129162,37.104124000980185,26951.182029619747,,17.688980102539062,13823980058,3452,10,True,nid004903,57783768
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=10 heap_factor=0.9,64,0.9982039397450753,1.0,235.02006516500842,0.26716346107423306,0.0,0.14559958095196635,0.148692;0.143583;0.145172;0.149141;0.145600,42.178325884115395,23708.859444717928,,17.698650360107422,13823980058,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=14 heap_factor=0.8,64,0.9982618771726536,1.0,131.26170314394403,0.2660045960219577,0.0,0.18712966493330896,0.188721;0.186003;0.191618;0.187130;0.184208,54.20905704904663,18447.101913158753,,10.229484558105469,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=3000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=20 heap_factor=0.8,64,0.9983198146002318,1.0,131.26170314394403,0.2660045960219577,0.0,0.2191541800275445,0.219154;0.223861;0.218262;0.218844;0.221090,63.48614716904534,15751.467754647134,,10.232734680175781,8049336303,3452,10,True,nid004903,57783768
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.1 max_fraction=6.0 doc_cut=15 query_cut=7 heap_factor=0.9,64,0.9984356894553882,1.0,205.22844151593745,0.2677574680419639,0.0,0.24177149997558445,0.246834;0.241771;0.247123;0.240968;0.241161,70.03809385155981,14277.944258726127,,16.347389221191406,12497488031,3452,10,True,nid004903,57783768
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=10 heap_factor=0.8,64,0.9988702201622248,1.0,235.02006516500842,0.26716346107423306,0.0,0.24277770100161433,0.239028;0.245016;0.242778;0.238489;0.243536,70.32957734693346,14218.768798609912,,17.703475952148438,13823980058,3452,10,True,nid004903,57783768
SEISMIC,n_postings=6000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 query_cut=20 heap_factor=0.8,64,0.998928157589803,1.0,235.02006516500842,0.26716346107423306,0.0,0.3714767749188468,0.371477;0.372924;0.369959;0.368875;0.371600,107.61204371924877,9292.640167757803,,17.7152099609375,13823980058,3452,10,True,nid004903,57783768
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=10,64,0.1970162225,0.6703,18.4389,2.7793,0.0000,0.005176,0.005176;0.005156;0.005187;0.005169;0.005184,1.499421,666924.27,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=10,64,0.1973059096,0.6711,18.3578,2.7490,0.0000,0.005851,0.005942;0.005851;0.005872;0.005723;0.005779,1.694959,589984.62,,10.05,0,3452,10,True,nid004914,57783813
SINDI,doc_prune=0.9 query_prune=0.9 n_cand=20,64,0.2619061414,0.7297,18.4389,2.7793,0.0000,0.005965,0.005977;0.005990;0.005940;0.005965;0.005920,1.727984,578709.14,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=10,64,0.3037079954,0.8169,19.0602,2.7793,0.0000,0.007558,0.007581;0.007522;0.007513;0.007573;0.007558,2.189455,456734.59,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=20,64,0.4074449594,0.8641,19.0602,2.7793,0.0000,0.008332,0.008340;0.008312;0.008314;0.008348;0.008332,2.413673,414306.29,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=20,64,0.4075608343,0.8638,19.0392,2.7490,0.0000,0.009648,0.009622;0.009699;0.009617;0.009648;0.009670,2.794902,357794.36,,10.05,0,3452,10,True,nid004914,57783813
SINDI,doc_prune=0.8 query_prune=0.9 n_cand=50,64,0.5234936269,0.9119,19.0602,2.7793,0.0000,0.010766,0.010703;0.010735;0.010799;0.010787;0.010766,3.118772,320639.05,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=50,64,0.6346465817,0.9535,19.5838,2.7793,0.0000,0.014669,0.014631;0.014669;0.014662;0.014670;0.014696,4.249421,235326.20,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=50,64,0.7037079954,0.9728,20.0619,2.7793,0.0000,0.021232,0.021183;0.021169;0.021232;0.021248;0.021247,6.150637,162584.78,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=50,64,0.7038818076,0.9728,20.3879,2.7809,0.0000,0.025447,0.025438;0.025465;0.025384;0.025447;0.025457,7.371669,135654.50,,10.11,0,3452,10,True,nid004911,57783810
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=50,64,0.7039107764,0.9728,20.2806,2.7490,0.0000,0.026189,0.026131;0.026227;0.026138;0.026189;0.026197,7.586616,131811.07,,10.05,0,3452,10,True,nid004914,57783813
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=200,64,0.7738702202,0.9769,19.5838,2.7793,0.0000,0.028094,0.027840;0.028027;0.028094;0.028131;0.028151,8.138470,122873.21,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.7 query_prune=0.9 n_cand=200,64,0.7739281576,0.9769,19.6854,2.7490,0.0000,0.030362,0.030194;0.030354;0.030432;0.030559;0.030362,8.795481,113694.75,,10.05,0,3452,10,True,nid004914,57783813
SINDI,doc_prune=0.6 query_prune=0.9 n_cand=200,64,0.8351969873,0.9878,20.0619,2.7793,0.0000,0.034610,0.034434;0.034602;0.034613;0.034638;0.034610,10.026072,99739.96,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.5 query_prune=0.9 n_cand=200,64,0.8753765933,0.9902,20.5937,2.7793,0.0000,0.044469,0.044518;0.044469;0.044435;0.044522;0.044407,12.882097,77627.11,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.5 query_prune=0.9 n_cand=200,64,0.8754924681,0.9902,21.1285,2.7809,0.0000,0.050047,0.050047;0.050033;0.050107;0.050224;0.049962,14.497972,68975.16,,10.11,0,3452,10,True,nid004911,57783810
SINDI,doc_prune=0.4 query_prune=0.9 n_cand=200,64,0.8985515643,0.9928,21.2134,2.7793,0.0000,0.056959,0.057041;0.056959;0.057125;0.056935;0.056832,16.500290,60605.00,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.6 query_prune=0.7 n_cand=200,64,0.9251738123,1.0000,20.0619,2.7793,0.0000,0.063404,0.063402;0.063404;0.063377;0.063483;0.063489,18.367323,54444.51,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.6 query_prune=0.5 n_cand=200,64,0.9300695249,1.0000,20.0619,2.7793,0.0000,0.089723,0.089723;0.089824;0.089760;0.089675;0.089464,25.991599,38473.97,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.5 query_prune=0.7 n_cand=200,64,0.9685110081,1.0000,20.5937,2.7793,0.0000,0.094148,0.094075;0.094165;0.093932;0.094148;0.094293,27.273465,36665.68,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.6 query_prune=0.7 n_cand=1000,64,0.9727114716,1.0000,20.0619,2.7793,0.0000,0.128029,0.127939;0.127769;0.128183;0.128029;0.128262,37.088355,26962.64,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.4 query_prune=0.7 n_cand=200,64,0.9887601390,1.0000,21.2134,2.7793,0.0000,0.137996,0.138237;0.137592;0.137996;0.137988;0.138036,39.975666,25015.22,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.5 query_prune=0.7 n_cand=1000,64,0.9907589803,1.0000,20.5937,2.7793,0.0000,0.159329,0.159068;0.159618;0.159611;0.159319;0.159329,46.155562,21665.86,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.3 query_prune=0.7 n_cand=200,64,0.9972479722,1.0000,22.0230,2.7793,0.0000,0.193195,0.193065;0.192702;0.193509;0.193212;0.193195,55.966107,17867.96,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.4 query_prune=0.7 n_cand=1000,64,0.9975086906,1.0000,21.2134,2.7793,0.0000,0.203749,0.203749;0.203839;0.203688;0.203868;0.203721,59.023465,16942.41,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.3 query_prune=0.7 n_cand=1000,64,0.9994495944,1.0000,22.0230,2.7793,0.0000,0.256357,0.255799;0.256268;0.256551;0.256512;0.256357,74.263326,13465.60,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.2 query_prune=0.7 n_cand=1000,64,0.9995944380,1.0000,23.0916,2.7793,0.0000,0.317459,0.317392;0.317482;0.317147;0.317459;0.317634,91.963789,10873.85,,8.53,0,3452,10,True,nid004912,57783811
SINDI,doc_prune=0.2 query_prune=0.7 n_cand=1000,64,0.9996813441,1.0000,24.7486,2.7490,0.0000,0.377576,0.377492;0.378643;0.378911;0.377576;0.377331,109.378911,9142.53,,10.05,0,3452,10,True,nid004914,57783813
SINDI,doc_prune=0.1 query_prune=0.7 n_cand=1000,64,0.9997682503,1.0000,24.8957,2.7793,0.0000,0.390189,0.389941;0.390062;0.390590;0.390189;0.390503,113.032735,8846.99,,8.53,0,3452,10,True,nid004912,57783811
SparseHNSW,M=32 efC=200 ef=20 alpha=0.65 beta=2 q=u8,64,0.7923232908,0.9206,124.9959,1.0107,0.0000,0.011600,0.011639;0.011600;0.011655;0.011587;0.011571,3.360371,297586.21,,4.29,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8,64,0.8112688297,0.9189,139.2847,0.8112,0.0000,0.012544,0.012582;0.012544;0.012548;0.012450;0.012378,3.633835,275191.33,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=20 alpha=0.725 beta=2 q=u8,64,0.8247103129,0.9262,146.7206,0.8219,0.0000,0.012926,0.012956;0.012963;0.012903;0.012908;0.012926,3.744496,267058.64,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=20 alpha=0.75 beta=2 q=u8,64,0.8312282735,0.9235,154.7343,0.8156,0.0000,0.013160,0.013269;0.013170;0.013153;0.013160;0.013100,3.812283,262310.03,,4.39,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=20 alpha=0.775 beta=2 q=u8,64,0.8347334878,0.9213,163.1283,0.8218,0.0000,0.013699,0.013820;0.013676;0.013720;0.013699;0.013679,3.968424,251989.20,,4.42,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=20 alpha=0.8 beta=2 q=u8,64,0.8374565469,0.9200,172.1202,0.8187,0.0000,0.014359,0.014359;0.014430;0.014364;0.014327;0.014356,4.159618,240406.71,,4.45,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=30 alpha=0.6 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.8651506373,0.9777,111.8080,2.9244,0.0000,0.014367,0.014394;0.014367;0.014334;0.014364;0.014427,4.161935,240272.85,,4.24,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=25 alpha=0.65 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.8903244496,0.9812,124.9959,1.0107,0.0000,0.015167,0.015184;0.015203;0.015167;0.015130;0.015135,4.393685,227599.39,,4.29,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=30 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9068655852,0.9809,139.2847,0.8112,0.0000,0.016097,0.016142;0.016119;0.016097;0.016069;0.016068,4.663094,214449.90,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=30 alpha=0.725 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9115295481,0.9817,146.7206,0.8219,0.0000,0.016530,0.016559;0.016559;0.016504;0.016530;0.016513,4.788528,208832.43,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW,M=32 efC=200 ef=30 alpha=0.75 beta=3 q=u8 seedT=8 seedH=8 seedS=4,64,0.9171784473,0.9835,154.7343,0.8156,0.0000,0.017367,0.017345;0.017396;0.017330;0.017367;0.017377,5.030997,198767.78,,4.39,0,3452,10,True,nid004308,57240770
