Model	Params	Recall	RR@10	QPS	SearchSecMedian	IndexSec	PeakRSSGB	Threads
SEISMIC	n_postings=500 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=1.0	0.8112398609501739	0.9855156431054461	125141.11909426514	0.02758485799859045	33.76919502099918	3.9008750915527344	64
SEISMIC	n_postings=1000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=2 heap_factor=1.0	0.8186848203939745	0.9730590961761297	124316.98137047284	0.02776772699871799	55.01584693900077	4.753208160400391	64
SEISMIC	n_postings=1000 summary_energy=0.6 centroid_fraction=0.3 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0	0.8710602549246813	0.9959443800695249	122038.00210640942	0.028286271000979468	57.32033835499897	4.7975006103515625	64
SEISMIC	n_postings=1000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=3 heap_factor=1.0	0.882271147161066	0.9959443800695249	114084.94290580567	0.030258156002673786	55.01584693900077	4.770603179931641	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=2 heap_factor=1.0	0.9140787949015063	0.9910196987253765	112413.57092457896	0.030708036152645946	94.67536147707142	7.980007171630859	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=2 heap_factor=1.0	0.9297508690614137	0.992468134414832	110998.2378891031	0.031099592801183462	94.67536147707142	7.989112854003906	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=4 sorted=True query_cut=3 heap_factor=1.0	0.9439745075318656	0.9991309385863267	98687.36700301775	0.03497914783656597	94.67536147707142	7.991046905517578	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=3 heap_factor=1.0	0.9623406720741599	0.9997103128621089	95061.52373230112	0.03631332493387163	94.67536147707142	8.004020690917969	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=8 sorted=True query_cut=5 heap_factor=1.0	0.9741599073001159	1.0	82480.22335671743	0.041852456983178854	94.67536147707142	8.027713775634766	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.2 max_fraction=6.0 doc_cut=15 nknn=16 n_knn=16 sorted=True query_cut=5 heap_factor=1.0	0.9786500579374275	1.0	80401.1339400932	0.042934717843309045	94.67536147707142	8.027713775634766	64
SEISMIC	n_postings=2000 summary_energy=0.6 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=0.9	0.9832271147161066	1.0	70684.89548192928	0.04883645899826661	108.20340261700039	7.778724670410156	64
SEISMIC	n_postings=2000 summary_energy=0.7 centroid_fraction=0.4 max_fraction=6.0 doc_cut=15 nknn=0 n_knn=0 sorted=True query_cut=5 heap_factor=1.0	0.985486674391657	1.0	70354.37736184301	0.04906588800076861	109.7090876479997	8.911396026611328	64
