Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.5_b2_p64,"M=32 efC=200 ef=3200 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.7792004635,0.9971,85.9526,2.9836,0.0000,0.044845,"0.044923;0.044810;0.044845",12.991020,76976.25,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=10 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8065469293,0.9777,85.9526,2.9836,0.0000,0.013650,"0.014046;0.013650;0.013537",3.954229,252893.77,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=20 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8065469293,0.9777,85.9526,2.9836,0.0000,0.013492,"0.013589;0.013446;0.013492",3.908459,255855.32,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=50 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8193511008,0.9867,85.9526,2.9836,0.0000,0.019342,"0.019572;0.019342;0.019269",5.603129,178471.72,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=100 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8330533024,0.9948,85.9526,2.9836,0.0000,0.034458,"0.034499;0.034458;0.034370",9.982039,100179.93,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=200 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8370509849,0.9977,85.9526,2.9836,0.0000,0.042300,"0.042300;0.042440;0.042226",12.253766,81607.57,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=400 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8376593279,0.9977,85.9526,2.9836,0.0000,0.044337,"0.044337;0.044400;0.044326",12.843859,77858.22,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=800 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8376593279,0.9977,85.9526,2.9836,0.0000,0.046046,"0.046046;0.045978;0.046271",13.338934,74968.51,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=1600 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8376593279,0.9977,85.9526,2.9836,0.0000,0.048383,"0.048336;0.048453;0.048383",14.015933,71347.37,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p64,"M=32 efC=200 ef=3200 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8376593279,0.9977,85.9526,2.9836,0.0000,0.051295,"0.051284;0.051495;0.051295",14.859502,67297.01,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=10 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8423522596,0.9820,85.9526,2.9836,0.0000,0.016465,"0.016837;0.016465;0.016428",4.769699,209656.85,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=20 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8423522596,0.9820,85.9526,2.9836,0.0000,0.016161,"0.016161;0.016114;0.016225",4.681634,213600.64,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=50 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8497972190,0.9867,85.9526,2.9836,0.0000,0.019690,"0.019690;0.019730;0.019654",5.703940,175317.42,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=100 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8647450753,0.9948,85.9526,2.9836,0.0000,0.035682,"0.035832;0.035682;0.035641",10.336616,96743.46,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=200 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8699884125,0.9986,85.9526,2.9836,0.0000,0.046947,"0.046936;0.046947;0.046956",13.599942,73529.73,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=400 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8708574739,0.9986,85.9526,2.9836,0.0000,0.050028,"0.050130;0.049799;0.050028",14.492468,69001.36,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=800 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8708574739,0.9986,85.9526,2.9836,0.0000,0.051989,"0.051743;0.052020;0.051989",15.060545,66398.66,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=1600 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8708574739,0.9986,85.9526,2.9836,0.0000,0.054116,"0.054326;0.054116;0.053884",15.676709,63788.90,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p64,"M=32 efC=200 ef=3200 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8708574739,0.9986,85.9526,2.9836,0.0000,0.057248,"0.057248;0.057122;0.057402",16.584009,60299.05,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=10 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8666570104,0.9867,85.9526,2.9836,0.0000,0.020441,"0.020732;0.020441;0.020123",5.921495,168876.28,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=20 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8666570104,0.9867,85.9526,2.9836,0.0000,0.020101,"0.020132;0.020101;0.020008",5.823001,171732.75,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=50 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8666570104,0.9867,85.9526,2.9836,0.0000,0.019906,"0.019980;0.019906;0.019893",5.766512,173415.05,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=100 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8823870220,0.9948,85.9526,2.9836,0.0000,0.036467,"0.036500;0.036396;0.036467",10.564021,94660.93,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=200 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8890208575,0.9986,85.9526,2.9836,0.0000,0.050814,"0.050756;0.050814;0.051053",14.720162,67934.03,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=400 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8899478563,0.9986,85.9526,2.9836,0.0000,0.055687,"0.055450;0.055687;0.055799",16.131808,61989.33,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=800 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8899478563,0.9986,85.9526,2.9836,0.0000,0.057597,"0.057519;0.057597;0.057724",16.685110,59933.68,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=1600 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8899478563,0.9986,85.9526,2.9836,0.0000,0.060132,"0.060132;0.060114;0.060239",17.419467,57407.04,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b5_p64,"M=32 efC=200 ef=3200 alpha=0.5 beta=5 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8899478563,0.9986,85.9526,2.9836,0.0000,0.063584,"0.063402;0.063584;0.063612",18.419467,54290.39,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=10 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8847914253,0.9896,85.9526,2.9836,0.0000,0.024061,"0.024203;0.024061;0.023959",6.970162,143468.68,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=20 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8847914253,0.9896,85.9526,2.9836,0.0000,0.023701,"0.023920;0.023701;0.023698",6.865875,145647.86,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=50 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8847914253,0.9896,85.9526,2.9836,0.0000,0.023781,"0.023759;0.023790;0.023781",6.889050,145157.90,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=100 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8956257242,0.9948,85.9526,2.9836,0.0000,0.036973,"0.036973;0.036799;0.036975",10.710603,93365.43,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=200 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9036210892,0.9986,85.9526,2.9836,0.0000,0.054072,"0.054213;0.054072;0.053958",15.663963,63840.80,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=400 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9048667439,0.9986,85.9526,2.9836,0.0000,0.060754,"0.060842;0.060754;0.060490",17.599652,56819.30,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=800 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9048667439,0.9986,85.9526,2.9836,0.0000,0.062928,"0.062928;0.062787;0.062940",18.229432,54856.34,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=1600 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9048667439,0.9986,85.9526,2.9836,0.0000,0.065243,"0.064955;0.065243;0.065449",18.900058,52909.89,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b6_p64,"M=32 efC=200 ef=3200 alpha=0.5 beta=6 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9048667439,0.9986,85.9526,2.9836,0.0000,0.068878,"0.068878;0.068806;0.068980",19.953071,50117.60,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=10 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8978273465,0.9913,85.9526,2.9836,0.0000,0.027795,"0.027999;0.027789;0.027795",8.051854,124195.00,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=20 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8978273465,0.9913,85.9526,2.9836,0.0000,0.027570,"0.027462;0.027643;0.027570",7.986674,125208.56,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=50 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.8978273465,0.9913,85.9526,2.9836,0.0000,0.027559,"0.027446;0.027608;0.027559",7.983488,125258.54,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=100 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9046929316,0.9948,85.9526,2.9836,0.0000,0.037399,"0.037399;0.037241;0.037508",10.834009,92301.93,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=200 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9137601390,0.9986,85.9526,2.9836,0.0000,0.057626,"0.057626;0.057642;0.057621",16.693511,59903.52,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=400 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9155851680,0.9988,85.9526,2.9836,0.0000,0.065480,"0.065480;0.065687;0.065322",18.968714,52718.39,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=800 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9156141367,0.9988,85.9526,2.9836,0.0000,0.068286,"0.068286;0.068182;0.068462",19.781576,50552.09,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=1600 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9156141367,0.9988,85.9526,2.9836,0.0000,0.070774,"0.070774;0.071067;0.070415",20.502317,48774.97,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b7_p64,"M=32 efC=200 ef=3200 alpha=0.5 beta=7 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9156141367,0.9988,85.9526,2.9836,0.0000,0.074789,"0.074789;0.074847;0.074684",21.665411,46156.52,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=10 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9070683662,0.9936,85.9526,2.9836,0.0000,0.031423,"0.031505;0.031423;0.031409",9.102839,109855.84,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=20 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9070683662,0.9936,85.9526,2.9836,0.0000,0.031264,"0.031264;0.031309;0.031199",9.056779,110414.53,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=50 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9070683662,0.9936,85.9526,2.9836,0.0000,0.031155,"0.031155;0.031130;0.031354",9.025203,110800.83,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=100 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9112977984,0.9951,85.9526,2.9836,0.0000,0.037604,"0.037604;0.037538;0.037683",10.893395,91798.74,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=200 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9203650058,0.9986,85.9526,2.9836,0.0000,0.060419,"0.060382;0.060520;0.060419",17.502607,57134.35,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=400 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9226825029,0.9988,85.9526,2.9836,0.0000,0.069740,"0.069987;0.069574;0.069740",20.202781,49498.14,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=800 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9227983778,0.9988,85.9526,2.9836,0.0000,0.073102,"0.073237;0.072804;0.073102",21.176709,47221.69,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=1600 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9227983778,0.9988,85.9526,2.9836,0.0000,0.075828,"0.075828;0.075834;0.075370",21.966396,45524.08,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b8_p64,"M=32 efC=200 ef=3200 alpha=0.5 beta=8 q=u8 seedT=8 seedH=8 seedS=4 pat=64",64,0.9227983778,0.9988,85.9526,2.9836,0.0000,0.079158,"0.079302;0.078995;0.079158",22.931054,43608.98,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=10 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6064889919,0.5252,85.9526,2.9836,0.0000,0.012489,"0.012901;0.012489;0.012408",3.617903,276403.23,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=20 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6064889919,0.5252,85.9526,2.9836,0.0000,0.012235,"0.012235;0.012245;0.012119",3.544322,282141.40,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=50 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6138760139,0.5324,85.9526,2.9836,0.0000,0.018162,"0.018234;0.018162;0.018052",5.261298,190067.17,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=100 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6226825029,0.5396,85.9526,2.9836,0.0000,0.034782,"0.034982;0.034757;0.034782",10.075898,99246.74,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=200 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6261008111,0.5444,85.9526,2.9836,0.0000,0.051086,"0.051086;0.051406;0.050971",14.798957,67572.33,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=400 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6265643105,0.5448,85.9526,2.9836,0.0000,0.053755,"0.053755;0.053720;0.053827",15.572132,64217.28,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=800 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6265643105,0.5448,85.9526,2.9836,0.0000,0.055806,"0.055698;0.055819;0.055806",16.166280,61857.15,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=1600 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6265643105,0.5448,85.9526,2.9836,0.0000,0.058176,"0.058176;0.058534;0.058082",16.852839,59337.18,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b1_p128,"M=32 efC=200 ef=3200 alpha=0.5 beta=1 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.6265643105,0.5448,85.9526,2.9836,0.0000,0.061909,"0.061960;0.061909;0.061767",17.934241,55759.26,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=10 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7527230591,0.9771,85.9526,2.9836,0.0000,0.013300,"0.013604;0.013300;0.013181",3.852839,259548.87,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=20 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7527230591,0.9771,85.9526,2.9836,0.0000,0.013097,"0.013120;0.013097;0.013028",3.794032,263571.81,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=50 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7635863268,0.9858,85.9526,2.9836,0.0000,0.018991,"0.019158;0.018960;0.018991",5.501448,181770.31,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=100 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7763325608,0.9945,85.9526,2.9836,0.0000,0.035747,"0.035792;0.035747;0.035546",10.355446,96567.54,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=200 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7818655852,0.9983,85.9526,2.9836,0.0000,0.055830,"0.055682;0.055830;0.055848",16.173233,61830.56,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=400 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7828794902,0.9986,85.9526,2.9836,0.0000,0.061459,"0.061308;0.061559;0.061459",17.803882,56167.53,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=800 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7829084589,0.9986,85.9526,2.9836,0.0000,0.063863,"0.063893;0.063793;0.063863",18.500290,54053.21,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=1600 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7829084589,0.9986,85.9526,2.9836,0.0000,0.066208,"0.066208;0.066291;0.066061",19.179606,52138.71,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b2_p128,"M=32 efC=200 ef=3200 alpha=0.5 beta=2 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.7829084589,0.9986,85.9526,2.9836,0.0000,0.070104,"0.070229;0.070011;0.070104",20.308227,49241.13,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=10 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8065469293,0.9777,85.9526,2.9836,0.0000,0.013691,"0.014097;0.013691;0.013635",3.966107,252136.44,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=20 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8065469293,0.9777,85.9526,2.9836,0.0000,0.013293,"0.013444;0.013291;0.013293",3.850811,259685.55,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=50 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8193511008,0.9867,85.9526,2.9836,0.0000,0.019270,"0.019368;0.019254;0.019270",5.582271,179138.56,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=100 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8330243337,0.9948,85.9526,2.9836,0.0000,0.036091,"0.036178;0.035945;0.036091",10.455098,95647.11,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=200 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8393974508,0.9986,85.9526,2.9836,0.0000,0.059433,"0.059117;0.059433;0.059543",17.216976,58082.21,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=400 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8412514484,0.9988,85.9526,2.9836,0.0000,0.069013,"0.069013;0.069069;0.068962",19.992178,50019.56,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=800 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8413383546,0.9988,85.9526,2.9836,0.0000,0.072236,"0.072236;0.071959;0.072396",20.925840,47787.81,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=1600 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8413383546,0.9988,85.9526,2.9836,0.0000,0.074875,"0.074981;0.074601;0.074875",21.690324,46103.51,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b3_p128,"M=32 efC=200 ef=3200 alpha=0.5 beta=3 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8413383546,0.9988,85.9526,2.9836,0.0000,0.079167,"0.079225;0.079098;0.079167",22.933662,43604.03,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p128,"M=32 efC=200 ef=10 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8423522596,0.9820,85.9526,2.9836,0.0000,0.016502,"0.016949;0.016453;0.016502",4.780417,209186.77,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p128,"M=32 efC=200 ef=20 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8423522596,0.9820,85.9526,2.9836,0.0000,0.016282,"0.016289;0.016240;0.016282",4.716686,212013.27,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p128,"M=32 efC=200 ef=50 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8497972190,0.9867,85.9526,2.9836,0.0000,0.019809,"0.019829;0.019801;0.019809",5.738413,174264.22,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p128,"M=32 efC=200 ef=100 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8647450753,0.9948,85.9526,2.9836,0.0000,0.036361,"0.036430;0.036269;0.036361",10.533314,94936.88,,4.18,0,3452,10,True,nid007071,57248609
SparseHNSW_a0.5_b4_p128,"M=32 efC=200 ef=200 alpha=0.5 beta=4 q=u8 seedT=8 seedH=8 seedS=4 pat=128",64,0.8718134415,0.9986,85.9526,2.9836,0.0000,0.061975,"0.061975;0.061876;0.062037",17.953360,55699.88,,4.18,0,3452,10,True,nid007071,57248609
