Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=1600 alpha=0.9 beta=3",64,0.9924681344,1.0000,209.2534,0.8533,0.0000,1.060109,"1.059273;1.061486;1.060109;1.060969;1.059627",307.099942,3256.27,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b3,"M=32 efC=200 ef=3200 alpha=0.9 beta=3",64,0.9944380070,1.0000,209.2534,0.8533,0.0000,2.011778,"2.008068;2.010097;2.011778;2.013749;2.013734",582.786211,1715.90,,3.92,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=10 alpha=0.9 beta=4",64,0.9065179606,0.9583,209.2765,0.8672,0.0000,0.046912,"0.045642;0.047112;0.046590;0.046938;0.046912",13.589803,73584.58,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=20 alpha=0.9 beta=4",64,0.9065179606,0.9583,209.2765,0.8672,0.0000,0.046761,"0.046862;0.046542;0.046845;0.046689;0.046761",13.546060,73822.20,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=50 alpha=0.9 beta=4",64,0.9215237543,0.9678,209.2765,0.8672,0.0000,0.054948,"0.055114;0.054914;0.055228;0.054948;0.054886",15.917729,62823.03,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=100 alpha=0.9 beta=4",64,0.9589223638,0.9904,209.2765,0.8672,0.0000,0.091652,"0.091157;0.091936;0.090699;0.092779;0.091652",26.550406,37664.21,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=200 alpha=0.9 beta=4",64,0.9750000000,0.9957,209.2765,0.8672,0.0000,0.158335,"0.158335;0.157466;0.157569;0.158849;0.159357",45.867613,21801.88,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=400 alpha=0.9 beta=4",64,0.9851100811,0.9988,209.2765,0.8672,0.0000,0.286793,"0.286793;0.285040;0.286821;0.288246;0.285925",83.080243,12036.56,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=800 alpha=0.9 beta=4",64,0.9892236385,0.9997,209.2765,0.8672,0.0000,0.548731,"0.548611;0.548731;0.552486;0.547909;0.549399",158.960313,6290.88,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=1600 alpha=0.9 beta=4",64,0.9926998841,1.0000,209.2765,0.8672,0.0000,1.061201,"1.057191;1.061770;1.060509;1.061923;1.061201",307.416280,3252.92,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b4,"M=32 efC=200 ef=3200 alpha=0.9 beta=4",64,0.9945538818,1.0000,209.2765,0.8672,0.0000,2.005013,"2.006382;2.001880;2.007894;2.005013;2.003588",580.826477,1721.68,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=10 alpha=0.9 beta=5",64,0.9198725377,0.9667,209.1863,0.8685,0.0000,0.055085,"0.053107;0.055085;0.055127;0.055261;0.054707",15.957416,62666.79,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=20 alpha=0.9 beta=5",64,0.9198725377,0.9667,209.1863,0.8685,0.0000,0.055141,"0.055548;0.055140;0.055243;0.055054;0.055141",15.973638,62603.14,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=50 alpha=0.9 beta=5",64,0.9198725377,0.9667,209.1863,0.8685,0.0000,0.055190,"0.055579;0.055065;0.055190;0.055294;0.054961",15.987833,62547.56,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=100 alpha=0.9 beta=5",64,0.9589803013,0.9910,209.1863,0.8685,0.0000,0.090824,"0.091061;0.090824;0.090984;0.090736;0.090770",26.310545,38007.58,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=200 alpha=0.9 beta=5",64,0.9745944380,0.9957,209.1863,0.8685,0.0000,0.157108,"0.157812;0.158451;0.156416;0.157057;0.157108",45.512167,21972.15,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=400 alpha=0.9 beta=5",64,0.9850521437,0.9991,209.1863,0.8685,0.0000,0.285861,"0.285346;0.286083;0.285861;0.284752;0.286798",82.810255,12075.80,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=800 alpha=0.9 beta=5",64,0.9891657010,0.9997,209.1863,0.8685,0.0000,0.544931,"0.543064;0.547238;0.544931;0.544895;0.546284",157.859502,6334.75,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=1600 alpha=0.9 beta=5",64,0.9926998841,1.0000,209.1863,0.8685,0.0000,1.051346,"1.050160;1.052533;1.054335;1.051346;1.048300",304.561414,3283.41,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a0.9_b5,"M=32 efC=200 ef=3200 alpha=0.9 beta=5",64,0.9946118192,1.0000,209.1863,0.8685,0.0000,1.986654,"1.986492;1.988879;1.986654;1.983250;1.989538",575.508111,1737.59,,3.93,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=10 alpha=1 beta=1",64,0.7380069525,0.5375,312.8245,2.9982,0.0000,0.025782,"0.022099;0.026426;0.026071;0.025782;0.025580",7.468714,133891.86,,3.10,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=20 alpha=1 beta=1",64,0.8483198146,0.7140,312.8245,2.9982,0.0000,0.040989,"0.041051;0.040854;0.040989;0.040887;0.041077",11.873986,84217.72,,3.10,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=50 alpha=1 beta=1",64,0.9261008111,0.8442,312.8245,2.9982,0.0000,0.075993,"0.074854;0.076041;0.075855;0.076026;0.075993",22.014195,45425.24,,3.10,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=100 alpha=1 beta=1",64,0.9550984936,0.8939,312.8245,2.9982,0.0000,0.120302,"0.115457;0.120812;0.119394;0.120302;0.120863",34.849942,28694.45,,3.10,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=200 alpha=1 beta=1",64,0.9745365006,0.9278,312.8245,2.9982,0.0000,0.175252,"0.175252;0.175223;0.175986;0.177187;0.174765",50.768250,19697.35,,3.10,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=400 alpha=1 beta=1",64,0.9840382387,0.9477,312.8245,2.9982,0.0000,0.335047,"0.338768;0.331644;0.335047;0.335145;0.329134",97.058806,10303.03,,3.10,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=800 alpha=1 beta=1",64,0.9897740440,0.9612,312.8245,2.9982,0.0000,0.697741,"0.691008;0.697194;0.697741;0.699090;0.707195",202.126593,4947.39,,3.10,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=1600 alpha=1 beta=1",64,0.9923522596,0.9693,312.8245,2.9982,0.0000,1.392316,"1.396389;1.392316;1.392484;1.388210;1.383964",403.336037,2479.32,,3.10,0,3452,10,True,nid007017,56908033
SparseHNSW_a1.0_b1,"M=32 efC=200 ef=3200 alpha=1 beta=1",64,0.9946407879,0.9767,312.8245,2.9982,0.0000,2.664737,"2.652594;2.664737;2.666629;2.673474;2.660934",771.940035,1295.44,,3.10,0,3452,10,True,nid007017,56908033
