Model,Params,Threads,Recall,RR@10,IndexSec,LoadSec,ConvertSec,SearchSecMedian,SearchSecRuns,AmortizedUsPerQuery,QPS,LatencyUsSingleThread,PeakRSSGB,IndexBytes,NumQueries,K,ResultsOrdered,Host,JobID
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=25 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7638180765,0.6218,139.2847,0.8112,0.0000,0.014943,"0.014919;0.014972;0.014935;0.014984;0.014943",4.328795,231011.18,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=30 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7638180765,0.6219,139.2847,0.8112,0.0000,0.014921,"0.014944;0.014921;0.014822;0.014812;0.014931",4.322422,231351.79,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=35 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7667728853,0.6248,139.2847,0.8112,0.0000,0.015953,"0.015998;0.016056;0.015934;0.015924;0.015953",4.621379,216385.63,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=40 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7721031286,0.6317,139.2847,0.8112,0.0000,0.018017,"0.018130;0.018017;0.017984;0.018034;0.017975",5.219293,191596.83,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=50 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7770567787,0.6350,139.2847,0.8112,0.0000,0.022149,"0.022219;0.022203;0.022149;0.022125;0.022104",6.416280,155853.54,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=60 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7816048667,0.6389,139.2847,0.8112,0.0000,0.026286,"0.026357;0.026222;0.026286;0.026182;0.026294",7.614716,131324.66,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=75 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7854866744,0.6419,139.2847,0.8112,0.0000,0.032281,"0.032425;0.032180;0.032272;0.032369;0.032281",9.351390,106935.97,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b1_s8x4,"M=32 efC=200 ef=100 alpha=0.7 beta=1 q=u8 seedT=8 seedH=8 seedS=4",64,0.7892236385,0.6458,139.2847,0.8112,0.0000,0.042280,"0.042386;0.042213;0.042174;0.042280;0.042335",12.247972,81646.17,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=10 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.8847624565,0.9809,139.2847,0.8112,0.0000,0.016198,"0.016577;0.016317;0.016198;0.016061;0.016075",4.692352,213112.73,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=20 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.8847624565,0.9809,139.2847,0.8112,0.0000,0.015854,"0.015929;0.015926;0.015814;0.015775;0.015854",4.592700,217736.85,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=25 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.8847624565,0.9809,139.2847,0.8112,0.0000,0.015772,"0.015810;0.015760;0.015780;0.015757;0.015772",4.568946,218868.88,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=30 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.8847624565,0.9809,139.2847,0.8112,0.0000,0.015724,"0.015724;0.015738;0.015691;0.015723;0.015748",4.555041,219537.01,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=35 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.8885573581,0.9832,139.2847,0.8112,0.0000,0.016721,"0.016812;0.016814;0.016690;0.016688;0.016721",4.843859,206446.98,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=40 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.8953360371,0.9864,139.2847,0.8112,0.0000,0.018779,"0.018779;0.018818;0.018734;0.018812;0.018764",5.440035,183822.35,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=50 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9026651217,0.9893,139.2847,0.8112,0.0000,0.022952,"0.022978;0.022976;0.022952;0.022882;0.022866",6.648899,150400.84,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=60 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9090672074,0.9930,139.2847,0.8112,0.0000,0.027023,"0.027014;0.027101;0.027023;0.027149;0.026989",7.828216,127743.03,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=75 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9143395133,0.9948,139.2847,0.8112,0.0000,0.033041,"0.033258;0.033091;0.033005;0.033016;0.033041",9.571553,104476.26,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b2_s8x4,"M=32 efC=200 ef=100 alpha=0.7 beta=2 q=u8 seedT=8 seedH=8 seedS=4",64,0.9197566628,0.9959,139.2847,0.8112,0.0000,0.043034,"0.043050;0.042999;0.043063;0.043034;0.042938",12.466396,80215.64,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=10 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9068655852,0.9809,139.2847,0.8112,0.0000,0.016520,"0.016891;0.016709;0.016520;0.016377;0.016392",4.785632,208958.84,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=20 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9068655852,0.9809,139.2847,0.8112,0.0000,0.016227,"0.016295;0.016287;0.016182;0.016191;0.016227",4.700753,212731.87,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=25 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9068655852,0.9809,139.2847,0.8112,0.0000,0.016140,"0.016064;0.016205;0.016140;0.016102;0.016311",4.675550,213878.56,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=30 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9068655852,0.9809,139.2847,0.8112,0.0000,0.016097,"0.016142;0.016119;0.016097;0.016069;0.016068",4.663094,214449.90,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=35 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9111239861,0.9832,139.2847,0.8112,0.0000,0.017103,"0.017103;0.017113;0.017067;0.017134;0.017103",4.954519,201835.94,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=40 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9190324450,0.9864,139.2847,0.8112,0.0000,0.019137,"0.019161;0.019048;0.019137;0.019153;0.019118",5.543743,180383.55,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=50 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9269698725,0.9893,139.2847,0.8112,0.0000,0.023224,"0.023323;0.023261;0.023224;0.023200;0.023212",6.727694,148639.34,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=60 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9340961761,0.9930,139.2847,0.8112,0.0000,0.027454,"0.027426;0.027374;0.027497;0.027461;0.027454",7.953071,125737.60,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=75 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9399188876,0.9948,139.2847,0.8112,0.0000,0.033513,"0.033592;0.033513;0.033524;0.033474;0.033381",9.708285,103004.80,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b3_s8x4,"M=32 efC=200 ef=100 alpha=0.7 beta=3 q=u8 seedT=8 seedH=8 seedS=4",64,0.9460023175,0.9959,139.2847,0.8112,0.0000,0.043431,"0.043431;0.043370;0.043466;0.043459;0.043413",12.581402,79482.40,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=10 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9268829664,0.9864,139.2847,0.8112,0.0000,0.019872,"0.020348;0.019967;0.019872;0.019711;0.019706",5.756663,173711.76,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=20 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9268829664,0.9864,139.2847,0.8112,0.0000,0.019560,"0.019560;0.019518;0.019715;0.019543;0.019571",5.666280,176482.62,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=25 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9268829664,0.9864,139.2847,0.8112,0.0000,0.019471,"0.019654;0.019563;0.019471;0.019462;0.019429",5.640498,177289.30,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=30 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9268829664,0.9864,139.2847,0.8112,0.0000,0.019453,"0.019468;0.019453;0.019470;0.019436;0.019440",5.635284,177453.35,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=35 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9268829664,0.9864,139.2847,0.8112,0.0000,0.019460,"0.019510;0.019577;0.019460;0.019444;0.019394",5.637312,177389.52,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=40 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9268829664,0.9864,139.2847,0.8112,0.0000,0.019420,"0.019440;0.019310;0.019378;0.019420;0.019439",5.625724,177754.89,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=50 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9352259560,0.9893,139.2847,0.8112,0.0000,0.023605,"0.023629;0.023605;0.023586;0.023556;0.023628",6.838065,146240.20,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=60 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9426998841,0.9930,139.2847,0.8112,0.0000,0.027774,"0.027977;0.027774;0.027787;0.027741;0.027703",8.045771,124288.90,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=75 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9486674392,0.9948,139.2847,0.8112,0.0000,0.033828,"0.033828;0.033871;0.033861;0.033803;0.033663",9.799537,102045.64,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b4_s8x4,"M=32 efC=200 ef=100 alpha=0.7 beta=4 q=u8 seedT=8 seedH=8 seedS=4",64,0.9553592121,0.9959,139.2847,0.8112,0.0000,0.043732,"0.043732;0.043781;0.043858;0.043639;0.043691",12.668598,78935.33,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=10 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9393395133,0.9893,139.2847,0.8112,0.0000,0.024155,"0.024548;0.024304;0.024155;0.024081;0.024108",6.997393,142910.37,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=20 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9393395133,0.9893,139.2847,0.8112,0.0000,0.024026,"0.024133;0.024086;0.024026;0.023985;0.023909",6.960023,143677.68,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=25 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9393395133,0.9893,139.2847,0.8112,0.0000,0.024033,"0.024033;0.023886;0.024083;0.024059;0.023871",6.962051,143635.83,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=30 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9393395133,0.9893,139.2847,0.8112,0.0000,0.023887,"0.023876;0.023883;0.023887;0.024010;0.023888",6.919757,144513.75,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=35 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9393395133,0.9893,139.2847,0.8112,0.0000,0.023860,"0.023826;0.023910;0.023828;0.023885;0.023860",6.911935,144677.28,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=40 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9393395133,0.9893,139.2847,0.8112,0.0000,0.023863,"0.023972;0.023863;0.023811;0.023930;0.023808",6.912804,144659.10,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=50 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9393395133,0.9893,139.2847,0.8112,0.0000,0.023846,"0.023840;0.023854;0.023846;0.023834;0.023883",6.907879,144762.22,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=60 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9471031286,0.9930,139.2847,0.8112,0.0000,0.028140,"0.028205;0.028140;0.028128;0.028100;0.028158",8.151796,122672.35,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=75 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9532444959,0.9948,139.2847,0.8112,0.0000,0.034196,"0.034236;0.034201;0.034104;0.034021;0.034196",9.906141,100947.48,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.7_b5_s8x4,"M=32 efC=200 ef=100 alpha=0.7 beta=5 q=u8 seedT=8 seedH=8 seedS=4",64,0.9601969873,0.9959,139.2847,0.8112,0.0000,0.044115,"0.044249;0.044115;0.043964;0.043985;0.044120",12.779548,78250.03,,4.34,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=10 alpha=0.725 beta=1 q=u8",64,0.6438876014,0.5077,146.7206,0.8219,0.0000,0.007047,"0.008325;0.007766;0.007047;0.006927;0.006874",2.041425,489853.84,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=20 alpha=0.725 beta=1 q=u8",64,0.7245654693,0.5792,146.7206,0.8219,0.0000,0.012244,"0.012345;0.012273;0.012244;0.012132;0.012120",3.546929,281934.01,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=25 alpha=0.725 beta=1 q=u8",64,0.7420625724,0.5968,146.7206,0.8219,0.0000,0.014364,"0.014513;0.014390;0.014364;0.014328;0.014328",4.161066,240323.03,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=30 alpha=0.725 beta=1 q=u8",64,0.7526651217,0.6061,146.7206,0.8219,0.0000,0.016485,"0.016647;0.016485;0.016501;0.016394;0.016386",4.775492,209402.49,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=35 alpha=0.725 beta=1 q=u8",64,0.7611239861,0.6152,146.7206,0.8219,0.0000,0.018556,"0.018556;0.018574;0.018579;0.018472;0.018552",5.375435,186031.47,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=40 alpha=0.725 beta=1 q=u8",64,0.7678157590,0.6205,146.7206,0.8219,0.0000,0.020693,"0.020727;0.020693;0.020646;0.020753;0.020552",5.994496,166819.70,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=50 alpha=0.725 beta=1 q=u8",64,0.7786210892,0.6313,146.7206,0.8219,0.0000,0.025047,"0.025030;0.025047;0.025145;0.025136;0.024943",7.255794,137820.90,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=60 alpha=0.725 beta=1 q=u8",64,0.7842989571,0.6372,146.7206,0.8219,0.0000,0.029279,"0.029372;0.029273;0.029221;0.029279;0.029288",8.481750,117900.20,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=75 alpha=0.725 beta=1 q=u8",64,0.7915701043,0.6448,146.7206,0.8219,0.0000,0.035566,"0.035568;0.035566;0.035561;0.035592;0.035469",10.303013,97058.99,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b1_s0x0,"M=32 efC=200 ef=100 alpha=0.725 beta=1 q=u8",64,0.7995944380,0.6532,146.7206,0.8219,0.0000,0.045854,"0.045802;0.045839;0.045854;0.045878;0.045879",13.283314,75282.42,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=10 alpha=0.725 beta=2 q=u8",64,0.8247103129,0.9262,146.7206,0.8219,0.0000,0.013196,"0.013582;0.013321;0.013196;0.013113;0.013000",3.822711,261594.42,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=20 alpha=0.725 beta=2 q=u8",64,0.8247103129,0.9262,146.7206,0.8219,0.0000,0.012926,"0.012956;0.012963;0.012903;0.012908;0.012926",3.744496,267058.64,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=25 alpha=0.725 beta=2 q=u8",64,0.8473928158,0.9393,146.7206,0.8219,0.0000,0.015085,"0.015242;0.015201;0.015085;0.015081;0.015055",4.369930,228836.59,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=30 alpha=0.725 beta=2 q=u8",64,0.8612398610,0.9487,146.7206,0.8219,0.0000,0.017202,"0.017256;0.017244;0.017126;0.017051;0.017202",4.983198,200674.34,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=35 alpha=0.725 beta=2 q=u8",64,0.8721031286,0.9560,146.7206,0.8219,0.0000,0.019327,"0.019344;0.019320;0.019304;0.019348;0.019327",5.598783,178610.23,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=40 alpha=0.725 beta=2 q=u8",64,0.8800115875,0.9623,146.7206,0.8219,0.0000,0.021525,"0.021525;0.021596;0.021436;0.021454;0.021543",6.235516,160371.66,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=50 alpha=0.725 beta=2 q=u8",64,0.8939165701,0.9710,146.7206,0.8219,0.0000,0.025806,"0.025868;0.025768;0.025806;0.025786;0.025840",7.475666,133767.34,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=60 alpha=0.725 beta=2 q=u8",64,0.9011297798,0.9760,146.7206,0.8219,0.0000,0.029915,"0.029983;0.029915;0.029852;0.030178;0.029895",8.665991,115393.62,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=75 alpha=0.725 beta=2 q=u8",64,0.9099652375,0.9809,146.7206,0.8219,0.0000,0.036301,"0.036322;0.036345;0.036301;0.036190;0.036271",10.515933,95093.80,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b2_s0x0,"M=32 efC=200 ef=100 alpha=0.725 beta=2 q=u8",64,0.9204229432,0.9887,146.7206,0.8219,0.0000,0.046718,"0.046718;0.046770;0.046736;0.046561;0.046470",13.533604,73890.15,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=10 alpha=0.725 beta=3 q=u8",64,0.8784183082,0.9487,146.7206,0.8219,0.0000,0.017898,"0.018279;0.017949;0.017898;0.017783;0.017644",5.184820,192870.71,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=20 alpha=0.725 beta=3 q=u8",64,0.8784183082,0.9487,146.7206,0.8219,0.0000,0.017582,"0.017581;0.017587;0.017582;0.017588;0.017555",5.093279,196337.16,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=25 alpha=0.725 beta=3 q=u8",64,0.8784183082,0.9487,146.7206,0.8219,0.0000,0.017430,"0.017589;0.017490;0.017423;0.017407;0.017430",5.049247,198049.34,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=30 alpha=0.725 beta=3 q=u8",64,0.8784183082,0.9487,146.7206,0.8219,0.0000,0.017406,"0.017354;0.017436;0.017406;0.017405;0.017407",5.042294,198322.42,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=35 alpha=0.725 beta=3 q=u8",64,0.8900926999,0.9560,146.7206,0.8219,0.0000,0.019625,"0.019643;0.019708;0.019625;0.019592;0.019595",5.685110,175898.09,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=40 alpha=0.725 beta=3 q=u8",64,0.8987543453,0.9623,146.7206,0.8219,0.0000,0.021828,"0.021817;0.021828;0.021828;0.021885;0.021833",6.323291,158145.50,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=50 alpha=0.725 beta=3 q=u8",64,0.9137022016,0.9710,146.7206,0.8219,0.0000,0.026157,"0.026162;0.026157;0.026214;0.026075;0.026115",7.577346,131972.32,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=60 alpha=0.725 beta=3 q=u8",64,0.9216685979,0.9760,146.7206,0.8219,0.0000,0.030244,"0.030184;0.030244;0.030303;0.030207;0.030294",8.761298,114138.34,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=75 alpha=0.725 beta=3 q=u8",64,0.9314310545,0.9809,146.7206,0.8219,0.0000,0.036626,"0.036747;0.036677;0.036626;0.036624;0.036543",10.610081,94249.99,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b3_s0x0,"M=32 efC=200 ef=100 alpha=0.725 beta=3 q=u8",64,0.9424391657,0.9887,146.7206,0.8219,0.0000,0.046887,"0.046887;0.046823;0.047041;0.046807;0.046958",13.582561,73623.82,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=10 alpha=0.725 beta=4 q=u8",64,0.9048377752,0.9623,146.7206,0.8219,0.0000,0.022420,"0.022764;0.022569;0.022420;0.022329;0.022332",6.494786,153969.67,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=20 alpha=0.725 beta=4 q=u8",64,0.9048377752,0.9623,146.7206,0.8219,0.0000,0.022208,"0.022297;0.022228;0.022147;0.022208;0.022172",6.433372,155439.48,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=25 alpha=0.725 beta=4 q=u8",64,0.9048377752,0.9623,146.7206,0.8219,0.0000,0.022112,"0.022136;0.022099;0.022163;0.022104;0.022112",6.405562,156114.33,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=30 alpha=0.725 beta=4 q=u8",64,0.9048377752,0.9623,146.7206,0.8219,0.0000,0.022099,"0.022092;0.022104;0.022099;0.022094;0.022187",6.401796,156206.16,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=35 alpha=0.725 beta=4 q=u8",64,0.9048377752,0.9623,146.7206,0.8219,0.0000,0.022029,"0.021995;0.022115;0.022026;0.022081;0.022029",6.381518,156702.53,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=40 alpha=0.725 beta=4 q=u8",64,0.9048377752,0.9623,146.7206,0.8219,0.0000,0.022013,"0.021973;0.022013;0.022009;0.022030;0.022028",6.376883,156816.43,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=50 alpha=0.725 beta=4 q=u8",64,0.9200753187,0.9710,146.7206,0.8219,0.0000,0.026489,"0.026489;0.026476;0.026449;0.026504;0.026502",7.673523,130318.25,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=60 alpha=0.725 beta=4 q=u8",64,0.9283024334,0.9760,146.7206,0.8219,0.0000,0.030611,"0.030734;0.030611;0.030631;0.030575;0.030532",8.867613,112769.92,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=75 alpha=0.725 beta=4 q=u8",64,0.9382097335,0.9809,146.7206,0.8219,0.0000,0.036972,"0.036987;0.037163;0.036906;0.036972;0.036889",10.710313,93367.95,,4.36,0,3452,10,True,nid004308,57240770
SparseHNSW_a0.725_b4_s0x0,"M=32 efC=200 ef=100 alpha=0.725 beta=4 q=u8",64,0.9494206257,0.9887,146.7206,0.8219,0.0000,0.047253,"0.047136;0.047296;0.047398;0.047242;0.047253",13.688586,73053.56,,4.36,0,3452,10,True,nid004308,57240770
